CODIGO_DA_IES,NOME_DA_IES,CATEGORIA_DA_IES,MUNICIPIO,UF,SITUACAO_IES
1742,Centro Universitário de Tecnologia Carlos Drummond de Andrade,Privada,São Paulo,SP,Ativa
3697,FACULDADE FAMERCOSUL,Privada,Porto Alegre,RS,Ativa
13657,Faculdade Uniateneu,Privada,São Gonçalo do Amarante,CE,Ativa
1326,Faculdade Multivix Serra,Privada,Serra,ES,Ativa
18708,Faculdade AGES de Senhor do Bonfim,Privada,Senhor do Bonfim,BA,Ativa
25182,Faculdade Brasil Empreender,Privada,Uberlândia,MG,Ativa
1762,Centro Universitário de Tecnologia e Negócios Carlos Drummond de Andrade,Privada,São Paulo,SP,Ativa
2431,Faculdade Estácio de Ibiúna,Privada,Ibiúna,SP,Extinta
17091,Faculdade CERS,Privada,Recife,PE,Ativa
5181,FACULDADE MOGIANA DO ESTADO DE SÃO PAULO,Privada,Mogi Guaçu,SP,Extinta
22930,Centro de Ensino e Pesquisa do Pró-Cardíaco,Privada,Rio de Janeiro,RJ,Ativa
5277,FACULDADE FORTIUM,Privada,Brasília,DF,Extinta
1945,FACULDADE ANHANGUERA DE SORRISO,Privada,Sorriso,MT,Ativa
2639,FACULDADE DE TECNOLOGIA SENAI CONCÓRDIA,Privada,Concórdia,SC,Extinta
10929,FACULDADE SANTO ANDRE,Privada,Cacoal,RO,Extinta
20465,Faculdade de Agronegócios de Holambra,Privada,Holambra,SP,Ativa
24189,FACULDADE SÃO FRANCISCO DA PARAÍBA CAMPINA GRANDE,Privada,Campina Grande,PB,Ativa
3882,INSTITUTO DE ENSINO SUPERIOR DE FORMAÇÃO PROFISSIONAL,Privada,Ribeirão Preto,SP,Extinta
5544,FACULDADE PRESIDENTE ANTÔNIO CARLOS,Privada,Porto Nacional,TO,Ativa
1957,FACULDADE DE TECNOLOGIA SENAI JOINVILLE,Privada,Joinville,SC,Ativa
2122,CENTRO UNIVERSITÁRIO ESTÁCIO DE SERGIPE,Privada,Aracaju,SE,Ativa
72,FACULDADE DE FORMAÇÃO DE PROFESSORES DA MATA SUL,Pública,Palmares,PE,Ativa
19554,Faculdade Petrus,Privada,São Luís,MA,Ativa
25611,FACULDADE ESCOLA DE AYURVEDA,Privada,Porto Alegre,RS,Ativa
22097,FACULDADE POLITÉCNICA DE CAMPO GRANDE,Privada,Campo Grande,MS,Ativa
19588,Faculdade de Educação Tecnológica do Estado do Rio de Janeiro,Pública,Duque de Caxias,RJ,Ativa
4090,FACULDADE DE ROSEIRA,Privada,Roseira,SP,Ativa
2350,ESCOLA SUPERIOR MADRE CELESTE,Privada,Ananindeua,PA,Ativa
624,FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS CARLOS QUEIROZ,Privada,Santa Cruz do Rio Pardo,SP,Extinta
2194,FACULDADE ANHANGUERA DO RIO GRANDE,Privada,Rio Grande,RS,Ativa
1334,CENTRO UNIVERSITÁRIO FACISA,Privada,Campina Grande,PB,Ativa
1467,FACULDADE CENECISTA DE VILA VELHA,Privada,Vila Velha,ES,Extinta
244,CENTRO UNIVERSITÁRIO FIEO,Privada,Osasco,SP,Ativa
1031,FACULDADE ANDRÉ DA SILVEIRA,Privada,Andrelândia,MG,Extinta
3805,FACULDADE DE TECNOLOGIA DA PARAÍBA,Privada,Cabedelo,PB,Ativa
14192,Faculdade Presidente Antônio Carlos de Nanuque,Privada,Nanuque,MG,Extinta
14212,Faculdade Presidente Antônio Carlos de São Romão,Privada,São Romão,MG,Extinta
2653,FACULDADE PIEMONTE,Privada,Serrolândia,BA,Extinta
1773,CENTRO UNIVERSITÁRIO FAI,Privada,Itapiranga,SC,Ativa
4910,FACULDADE DO TRABALHO,Privada,Uberlândia,MG,Ativa
1182,INSTITUTO DE ENSINO SUPERIOR DE AMERICANA,Privada,Americana,SP,Ativa
3602,CENTRO UNIVERSITÁRIO AUTÔNOMO DO BRASIL,Privada,Curitiba,PR,Ativa
16759,FACULDADE DE CIÊNCIAS MÉDICAS E JURÍDICA,Privada,Augustinópolis,TO,Ativa
14181,FACULDADE DE TECNOLOGIA DO COOPERATIVISMO,Privada,Porto Alegre,RS,Ativa
14090,FACULDADE BETIM,Privada,Betim,MG,Extinta
16691,Faculdade NETCOM,Privada,São Luís,MA,Ativa
15,UNIVERSIDADE CATÓLICA DE PETRÓPOLIS,Privada,Petrópolis,RJ,Ativa
13982,CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU DE BELÉM,Privada,Belém,PA,Ativa
21540,FACULDADE FREIRE DE ENSINO,Privada,Francisco Morato,SP,Ativa
3372,CENTRO UNIVERSITÁRIO DE LAVRAS,Privada,Lavras,MG,Ativa
3542,INSTITUTO DE ENSINO SUPERIOR DE MINAS GERAIS,Privada,Sabinópolis,MG,Ativa
2569,FACULDADE DE TECNOLOGIA FAESA,Privada,Vitória,ES,Ativa
3543,FACULDADE NOVO HAMBURGO,Privada,Novo Hamburgo,RS,Ativa
21957,FACULDADE METROPOLITANA DE LAGES,Privada,Lages,SC,Ativa
11645,FACULDADE UNINASSAU VILHENA,Privada,Vilhena,RO,Ativa
21885,FACULDADE IBAM,Privada,Rio de Janeiro,RJ,Ativa
440,FACULDADE DE DIREITO DE ITÚ,Privada,Itu,SP,Ativa
376,CENTRO UNIVERSITÁRIO ANHANGUERA DE SÃO PAULO,Privada,São Paulo,SP,Ativa
1694,ESCOLA SUPERIOR DE CRICIÚMA - ESUCRI,Privada,Criciúma,SC,Ativa
23224,FACULDADE PRESIDENTE DUTRA,Privada,Presidente Dutra,MA,Ativa
2,UNIVERSIDADE DE BRASÍLIA,Pública,Brasília,DF,Ativa
1237,CENTRO UNIVERSITÁRIO NOSSA SENHORA APARECIDA,Privada,Aparecida de Goiânia,GO,Ativa
20497,FACULDADE ROBERTO MIRANDA,Privada,São Paulo,SP,Ativa
4043,FACULDADE TECNOLOGIA EDUVALE - AVARÉ,Privada,Avaré,SP,Extinta
9863,Faculdade de Tecnologia de Assis,Pública,Assis,SP,Extinta
1489,FACULDADE DE SELVÍRIA,Privada,Selvíria,MS,Extinta
3610,Centro Universitário ICESP,Privada,Brasília,DF,Ativa
18649,FACULDADE UNINASSAU MOSSORÓ,Privada,Mossoró,RN,Ativa
4922,FACULDADE INTEGRADA DAS CATARATAS eJOVEM,Privada,Foz do Iguaçu,PR,Ativa
2993,FACULDADE DE CIÊNCIAS BIOLÓGICAS E DA SAÚDE,Privada,Montes Claros,MG,Extinta
18520,Faculdade ALFAUNIPAC de Araçuaí,Privada,Araçuaí,MG,Ativa
22020,Escola Municipal de Gestão do Legislativo,Pública,Campos dos Goytacazes,RJ,Ativa
2244,FACULDADE DA CIDADE DE MACEIÓ,Privada,Maceió,AL,Ativa
3839,Faculdade IPEMED de Ciências Médicas,Privada,Belo Horizonte,MG,Ativa
3020,FACULDADE SANTA RITA DE CÁSSIA,Privada,Itumbiara,GO,Ativa
4102,FACULDADE DE TECNOLOGIA IBRATEC DE MACEIÓ,Privada,Maceió,AL,Extinta
1644,FACULDADE UNIME DE EDUCAÇÃO E COMUNICAÇÃO,Privada,Lauro de Freitas,BA,Ativa
2147,Centro Universitário CEUNI - FAMETRO,Privada,Manaus,AM,Ativa
13784,FACULDADE DO PLANALTO CENTRAL,Privada,Formosa,GO,Ativa
3985,CENTRO UNIVERSITÁRIO SENAC,Privada,São Paulo,SP,Ativa
17969,ACADEMIA JUDICIAL DO TRIBUNAL DE JUSTIÇA DE SANTA CATARINA,Pública,Florianópolis,SC,Ativa
756,UNIVERSIDADE ESTADUAL DO PIAUÍ,Pública,Teresina,PI,Ativa
12916,IPOG - INSTITUTO DE PÓS-GRADUAÇÃO & GRADUAÇÃO,Privada,Goiânia,GO,Ativa
21411,Faculdade Uninassau Cuiabá,Privada,Cuiabá,MT,Ativa
4534,FACULDADE HERRERO,Privada,Curitiba,PR,Ativa
21675,FACULDADE CIDADE DE APARECIDA DE GOIÂNIA,Privada,Aparecida de Goiânia,GO,Ativa
3238,FACULDADE DE ODONTOLOGIA,Privada,Araguaína,TO,Extinta
5285,FACULDADES INTEGRADAS DE TAQUARA,Privada,Taquara,RS,Ativa
1636,Faculdade Monte Pascoal,Privada,Canela,RS,Ativa
11841,FACULDADE EVOLUÇÃO ALTO OESTE POTIGUAR,Privada,Pau dos Ferros,RN,Ativa
360,CENTRO UNIVERSITÁRIO PAULISTANO,Privada,São Paulo,SP,Ativa
21993,FACULDADE UNINTA IGUATU,Privada,Iguatu,CE,Ativa
2521,INSTITUTO SUPERIOR DE EDUCAÇÃO DO SUL DO PIAUÍ,Privada,Canto do Buriti,PI,Ativa
1304,FACULDADE DE RIBEIRÃO PIRES,Privada,Ribeirão Pires,SP,Ativa
2750,FACULDADE DE TECNOLOGIA SENAI LUZERNA,Privada,Luzerna,SC,Extinta
18958,FACULDADES INTEGRADAS QUALIS,Privada,Guarabira,PB,Ativa
22210,FACULDADE MAURÍCIO DE NASSAU SERRA TALHADA,Privada,Serra Talhada,PE,Ativa
1318,FACULDADE UNINASSAU VITÓRIA DA CONQUISTA,Privada,Vitória da Conquista,BA,Ativa
14121,Faculdade Presidente Antônio Carlos de São João Nepomuceno,Privada,São João Nepomuceno,MG,Ativa
23100,Faculdade Pitágoras Unopar de Juazeiro do Norte,Privada,Juazeiro do Norte,CE,Ativa
769,FACULDADES INTEGRADAS DE NAVIRAÍ,Privada,Naviraí,MS,Ativa
192,FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS SOUZA MARQUES,Privada,Rio de Janeiro,RJ,Ativa
2486,FACULDADE LEONARDO DA VINCI,Privada,Porto Alegre,RS,Extinta
1634,Faculdade Doctum da Serra,Privada,Serra,ES,Extinta
1403,Faculdade Estácio de Pimenta Bueno,Privada,Pimenta Bueno,RO,Ativa
1065,FACULDADE DE CIÊNCIAS ECONÔMICAS E ADMINISTRATIVAS DE VILA VELHA,Privada,Vila Velha,ES,Extinta
17672,"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de São Paulo",Privada,São Paulo,SP,Ativa
167,UNIVERSIDADE METODISTA DE SÃO PAULO,Privada,São Bernardo do Campo,SP,Ativa
1162,FACULDADE DE ALTA FLORESTA,Privada,Alta Floresta,MT,Ativa
574,UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO,Pública,Seropédica,RJ,Ativa
17828,Faculdade do Centro Leste - Cariacica,Privada,Cariacica,ES,Extinta
761,FACULDADE NACIONAL DE CURITIBA,Privada,Curitiba,PR,Extinta
170,FUNVIC - FACULDADE FUNVIC DE MOCOCA,Privada,Mococa,SP,Ativa
1495,FACULDADE UNIÃO DE QUEDAS DO IGUAÇU,Privada,Quedas do Iguaçu,PR,Extinta
1807,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",Pública,Fortaleza,CE,Ativa
19260,FACULDADE ANHANGUERA DE JEQUIÉ,Privada,Jequié,BA,Ativa
447,FACULDADE CATÓLICA DE CIÊNCIAS ECONÔMICAS DA BAHIA,Privada,Salvador,BA,Extinta
18812,UNIVERSIDADE FEDERAL DO SUL DA BAHIA,Pública,Itabuna,BA,Ativa
13040,FACULDADE DE CIÊNCIAS MÉDICAS DO PARÁ,Privada,Marabá,PA,Ativa
5275,FACULDADE DE CIÊNCIAS GERENCIAIS,Privada,Carangola,MG,Extinta
22218,FACULDADE UNIVERITAS UNIVERSUS VERITAS DE MONTES CLAROS,Privada,Montes Claros,MG,Extinta
2383,FACULDADE MERIDIONAL,Privada,Passo Fundo,RS,Ativa
18516,FACULDADE MIRIENSE,Privada,Igarapé-Miri,PA,Ativa
1312,FACULDADES INTEGRADAS DE RONDONÓPOLIS,Privada,Rondonópolis,MT,Ativa
2821,Faculdade Meridional RS,Privada,Porto Alegre,RS,Ativa
601,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL",Pública,Bento Gonçalves,RS,Ativa
17636,FACULDADE DA SERRA,Privada,Serra,ES,Extinta
243,FACULDADE DO CLUBE NÁUTICO MOGIANO,Privada,Mogi das Cruzes,SP,Ativa
193,FACULDADE DE ENGENHARIA SOUZA MARQUES,Privada,Rio de Janeiro,RJ,Ativa
4061,FACULDADE DE TECNOLOGIA DE BRASÍLIA,Privada,Brasília,DF,Extinta
22741,FACULDADE MASTER DO PARÁ - FAMAP XINGUARA,Privada,Xinguara,PA,Ativa
1080,CENTRO UNIVERSITÁRIO ARTHUR SÁ EARP NETO,Privada,Petrópolis,RJ,Ativa
5094,FACULDADE EVOLUÇÃO ALTO OESTE POTIGUAR,Privada,Pau dos Ferros,RN,Extinta
2494,Centro Universitário FUNVIC,Privada,Pindamonhangaba,SP,Ativa
12584,SUSTENTARE ESCOLA DE NEGÓCIOS,Privada,Joinville,SC,Ativa
2652,FACULDADE UNIDA DE VITÓRIA,Privada,Vitória,ES,Ativa
19844,FACULDADE UNINASSAU SOBRAL,Privada,Sobral,CE,Ativa
1060,CENTRO UNIVERSITÁRIO DO INSTITUTO DE EDUCAÇÃO SUPERIOR DE BRASÍLIA - IESB,Privada,Brasília,DF,Ativa
1579,FACULDADE DE CIÊNCIAS SOCIAIS DE IBIRAÇU,Privada,Ibiraçu,ES,Extinta
1067,FACULDADE DE JUSSARA,Privada,Jussara,GO,Ativa
4013,FACULDADE ANHANGUERA DE RIO CLARO,Privada,Rio Claro,SP,Ativa
25467,Faculdade Alura.Tech,Privada,São Paulo,SP,Ativa
21903,Faculdade Pitágoras de Pouso Alegre,Privada,Pouso Alegre,MG,Ativa
3433,INSTITUTO SUPERIOR DE EDUCAÇÃO INTERLAGOS,Privada,São Paulo,SP,Extinta
2150,CENTRO UNIVERSITÁRIO DO PIAUÍ,Privada,Teresina,PI,Ativa
2879,FACULDADE DE CAIEIRAS,Privada,Caieiras,SP,Ativa
18049,Faculdade de Tecnologia de Taubaté,Pública,Taubaté,SP,Ativa
12869,FACULDADES JOÃO PAULO II,Privada,Passo Fundo,RS,Ativa
31,CENTRO DE EDUCAÇÃO TÉCNICA DA UTRAMIG,Pública,Belo Horizonte,MG,Ativa
2378,FACULDADE DE ADMINISTRAÇÃO DE CAMPINA VERDE,Privada,Campina Verde,MG,Extinta
21398,FACULDADE MAURÍCIO DE NASSAU DE IMPETRATRIZ,Privada,Imperatriz,MA,Ativa
4588,FACULDADE APOGEU,Privada,Brasília,DF,Ativa
276,FACULDADE DE DIREITO DE SOROCABA,Privada,Sorocaba,SP,Ativa
13674,FACULDADE DE TECNOLOGIA SENAI TELÊMACO BORBA,Privada,Telêmaco Borba,PR,Extinta
2149,FACULDADE MATO GROSSO DO SUL,Privada,Campo Grande,MS,Ativa
1434,Centro Universitário de Itapira Uniesi,Privada,Itapira,SP,Ativa
18711,FACULDADE INOVA MAIS DE SÃO PAULO,Privada,São Paulo,SP,Ativa
2763,FACULDADE DE CIÊNCIAS GERENCIAIS DE SÃO GOTARDO,Privada,São Gotardo,MG,Ativa
2710,INSTITUTO SUPERIOR DE EDUCAÇÃO RANCHARIENSE,Privada,Rancharia,SP,Extinta
23723,FACULDADE VOLPE MIELE,Privada,Ribeirão Preto,SP,Ativa
843,FACULDADE DE CIÊNCIAS E TECNOLOGIA DE BIRIGUI,Pública,Birigui,SP,Ativa
23090,INSTITUTO DE ENSINO SUPERIOR CAPIXABA,Privada,Serra,ES,Ativa
19727,Faculdade Republicana,Privada,Brasília,DF,Ativa
267,CENTRO UNIVERSITÁRIO ESPÍRITO-SANTENSE/FAESA,Privada,Vitória,ES,Ativa
19323,FACULDADE ANHANGUERA DE MARABÁ,Privada,Marabá,PA,Ativa
15133,FACULDADE JARDINS,Privada,Aracaju,SE,Ativa
17165,FACULDADE UNILAGOS,Privada,Mangueirinha,PR,Extinta
22966,Faculdade Instituto Brasileiro de Ensino,Privada,Belo Horizonte,MG,Ativa
1385,FACULDADES INTEGRADAS IPEP,Privada,São Paulo,SP,Ativa
3420,INSTITUTO SUPERIOR DE EDUCAÇÃO DE CAMPOS GERAIS,Privada,Campos Gerais,MG,Extinta
1388,CENTRO UNIVERSITÁRIO SUMARÉ,Privada,São Paulo,SP,Ativa
2086,INSTITUTO DE ENSINO SUPERIOR DE FOZ DO IGUAÇU,Privada,Foz do Iguaçu,PR,Ativa
18636,Faculdade da Região Sisaleira,Privada,Conceição do Coité,BA,Ativa
22193,Faculdade Serra Dourada,Privada,Altamira,PA,Ativa
1308,FACULDADE NOVO MILÊNIO,Privada,Vila Velha,ES,Ativa
1792,FACULDADE DE EDUCAÇÃO DE VITÓRIA,Privada,Vitória,ES,Extinta
15696,Faculdade de Tecnologia de Sertãozinho,Pública,Sertãozinho,SP,Ativa
19848,FACULDADE MAURÍCIO DE NASSAU DE JUIZ DE FORA,Privada,Juiz de Fora,MG,Extinta
3756,Faculdade ALFAUNIPAC de Almenara,Privada,Almenara,MG,Ativa
2128,Escola de Direito de São Paulo - FGV DIREITO SP,Privada,São Paulo,SP,Ativa
363,FACULDADE MOZARTEUM DE SÃO PAULO,Privada,São Paulo,SP,Ativa
2558,FACULDADE DE DIREITO DE VILA VELHA,Privada,Vila Velha,ES,Extinta
